UserId;SlideId;Date;Time
38;56;2014-09-30;17:06:21
38;66;2014-09-30;17:06:44
370;54;2014-09-30;17:09:36
164;57;2014-09-30;17:14:41
164;58;2014-09-30;17:15:12
370;55;2014-09-30;17:15:53
164;59;2014-09-30;17:18:31
455;31;2014-09-30;17:19:10
370;56;2014-09-30;17:19:20
405;16;2014-09-30;17:19:30
164;60;2014-09-30;17:20:24
164;61;2014-09-30;17:20:29
455;32;2014-09-30;17:21:16
84;46;2014-09-30;17:22:26
164;62;2014-09-30;17:23:37
164;63;2014-09-30;17:24:02
436;3;2014-09-30;17:24:24
164;64;2014-09-30;17:24:24
164;65;2014-09-30;17:26:11
5;63;2014-09-30;17:26:38
517;0;2014-09-30;17:27:27
517;1;2014-09-30;17:28:22
517;2;2014-09-30;17:28:39
436;4;2014-09-30;17:31:02
436;5;2014-09-30;17:31:36
455;33;2014-09-30;17:32:34
48;66;2014-09-30;17:32:40
84;47;2014-09-30;17:36:04
405;17;2014-09-30;17:36:24
84;48;2014-09-30;17:44:54
5;64;2014-09-30;17:45:52
405;18;2014-09-30;17:51:17
84;49;2014-09-30;17:54:07
455;35;2014-09-30;17:55:09
234;24;2014-09-30;17:57:32
84;50;2014-09-30;18:01:13
93;52;2014-09-30;18:01:37
370;57;2014-09-30;18:11:16
234;25;2014-09-30;18:15:21
405;19;2014-09-30;18:17:35
370;58;2014-09-30;18:18:24
370;59;2014-09-30;18:18:25
234;26;2014-09-30;18:21:56
49;51;2014-09-30;18:26:29
278;66;2014-09-30;18:32:12
234;27;2014-09-30;18:35:27
278;50;2014-09-30;18:35:40
52;49;2014-09-30;18:41:47
179;54;2014-09-30;18:44:13
179;52;2014-09-30;18:45:08
234;28;2014-09-30;18:51:52
234;29;2014-09-30;18:58:32
13;52;2014-09-30;18:59:55
50;66;2014-09-30;20:26:00
50;52;2014-09-30;20:26:18
50;53;2014-09-30;20:26:52
518;0;2014-09-30;20:46:32
518;1;2014-09-30;20:47:48
518;2;2014-09-30;20:51:12
311;46;2014-10-01;01:51:01
362;51;2014-10-01;03:43:09
411;34;2014-10-01;04:43:59
449;6;2014-10-01;04:45:20
449;7;2014-10-01;04:46:51
175;47;2014-10-01;04:49:17
175;49;2014-10-01;04:49:49
377;52;2014-10-01;04:56:37
377;53;2014-10-01;04:56:44
377;66;2014-10-01;04:56:48
377;65;2014-10-01;04:57:00
184;66;2014-10-01;04:57:40
184;52;2014-10-01;05:00:04
175;46;2014-10-01;05:01:58
85;52;2014-10-01;05:08:32
411;35;2014-10-01;05:17:45
85;53;2014-10-01;05:18:36
85;54;2014-10-01;05:29:25
131;52;2014-10-01;05:44:00
411;36;2014-10-01;05:46:06
131;66;2014-10-01;05:47:30
168;66;2014-10-01;05:49:01
25;52;2014-10-01;05:49:51
175;66;2014-10-01;05:50:14
164;66;2014-10-01;05:53:16
168;48;2014-10-01;05:55:01
131;53;2014-10-01;05:55:29
175;48;2014-10-01;05:59:50
175;50;2014-10-01;06:00:11
168;50;2014-10-01;06:01:39
411;37;2014-10-01;06:06:34
411;38;2014-10-01;06:23:31
376;1;2014-10-01;06:23:35
399;40;2014-10-01;06:27:23
399;41;2014-10-01;06:30:46
343;53;2014-10-01;06:32:38
79;28;2014-10-01;06:37:33
343;54;2014-10-01;06:40:39
343;57;2014-10-01;06:41:27
399;42;2014-10-01;06:42:44
79;29;2014-10-01;06:42:53
171;52;2014-10-01;06:59:35
171;53;2014-10-01;06:59:42
171;54;2014-10-01;07:10:42
171;66;2014-10-01;07:11:07
100;36;2014-10-01;07:16:04
501;6;2014-10-01;07:18:46
501;7;2014-10-01;07:26:36
171;55;2014-10-01;07:34:20
171;56;2014-10-01;07:40:27
455;34;2014-10-01;07:43:26
411;39;2014-10-01;07:45:15
100;37;2014-10-01;07:52:08
411;40;2014-10-01;08:04:11
455;36;2014-10-01;08:07:38
411;41;2014-10-01;08:14:48
501;8;2014-10-01;08:16:46
449;8;2014-10-01;08:44:51
501;9;2014-10-01;08:45:44
392;25;2014-10-01;09:08:06
392;26;2014-10-01;09:16:03
161;38;2014-10-01;09:33:20
455;37;2014-10-01;09:34:25
392;27;2014-10-01;09:42:41
392;28;2014-10-01;10:00:03
5;55;2014-10-01;10:10:46
5;56;2014-10-01;10:11:22
392;29;2014-10-01;10:14:08
5;58;2014-10-01;10:23:53
501;10;2014-10-01;10:33:45
21;52;2014-10-01;10:37:27
21;53;2014-10-01;10:47:18
21;54;2014-10-01;10:52:42
81;37;2014-10-01;10:52:54
519;0;2014-10-01;11:02:09
21;55;2014-10-01;11:03:41
21;56;2014-10-01;11:03:55
21;57;2014-10-01;11:04:07
519;1;2014-10-01;11:06:15
519;2;2014-10-01;11:09:40
21;58;2014-10-01;11:15:19
21;59;2014-10-01;11:20:07
5;61;2014-10-01;11:22:19
55;66;2014-10-01;11:30:12
55;53;2014-10-01;11:33:20
5;65;2014-10-01;11:34:41
55;54;2014-10-01;11:35:09
55;52;2014-10-01;11:36:48
55;55;2014-10-01;11:39:24
55;56;2014-10-01;11:41:19
55;58;2014-10-01;11:41:28
55;61;2014-10-01;11:41:59
181;52;2014-10-01;11:45:01
81;38;2014-10-01;11:46:39
42;60;2014-10-01;11:52:59
42;61;2014-10-01;11:58:40
181;53;2014-10-01;12:00:04
464;21;2014-10-01;12:01:30
42;62;2014-10-01;12:02:32
55;65;2014-10-01;12:04:28
55;57;2014-10-01;12:05:22
55;64;2014-10-01;12:06:26
45;66;2014-10-01;12:07:24
45;52;2014-10-01;12:07:45
42;63;2014-10-01;12:08:31
300;57;2014-10-01;12:10:43
487;30;2014-10-01;12:12:15
181;54;2014-10-01;12:15:16
42;64;2014-10-01;12:16:07
42;65;2014-10-01;12:18:07
300;58;2014-10-01;12:19:33
475;3;2014-10-01;12:20:36
475;10;2014-10-01;12:20:55
475;18;2014-10-01;12:21:04
300;59;2014-10-01;12:29:34
487;31;2014-10-01;12:38:45
181;55;2014-10-01;12:43:05
181;56;2014-10-01;12:46:22
487;32;2014-10-01;12:46:25
35;57;2014-10-01;13:02:07
100;38;2014-10-01;13:04:00
181;57;2014-10-01;13:04:29
300;60;2014-10-01;13:08:43
234;30;2014-10-01;13:09:03
181;58;2014-10-01;13:13:56
113;52;2014-10-01;13:15:14
300;61;2014-10-01;13:19:27
234;31;2014-10-01;13:25:55
35;59;2014-10-01;13:32:12
300;62;2014-10-01;13:37:02
16;62;2014-10-01;13:40:37
181;59;2014-10-01;13:41:32
158;52;2014-10-01;13:45:06
300;63;2014-10-01;13:47:19
520;0;2014-10-01;13:50:27
520;1;2014-10-01;13:50:44
255;34;2014-10-01;13:54:36
158;53;2014-10-01;13:55:50
106;52;2014-10-01;13:59:16
158;54;2014-10-01;13:59:55
300;64;2014-10-01;14:00:34
515;3;2014-10-01;14:01:38
300;65;2014-10-01;14:01:48
515;4;2014-10-01;14:05:03
46;52;2014-10-01;14:05:07
515;5;2014-10-01;14:05:45
158;55;2014-10-01;14:06:21
158;56;2014-10-01;14:08:46
181;60;2014-10-01;14:15:35
106;53;2014-10-01;14:31:45
7;48;2014-10-01;14:33:57
487;33;2014-10-01;14:35:59
415;52;2014-10-01;14:44:41
515;6;2014-10-01;14:49:42
63;66;2014-10-01;14:52:00
39;38;2014-10-01;14:57:45
515;7;2014-10-01;15:00:48
515;8;2014-10-01;15:05:14
515;9;2014-10-01;15:08:51
79;30;2014-10-01;15:13:10
393;39;2014-10-01;15:13:23
405;20;2014-10-01;15:14:45
405;21;2014-10-01;15:24:44
79;31;2014-10-01;15:31:51
405;22;2014-10-01;15:35:07
521;0;2014-10-01;15:36:16
515;10;2014-10-01;15:36:29
521;1;2014-10-01;15:40:59
515;11;2014-10-01;15:41:03
405;23;2014-10-01;15:57:16
393;40;2014-10-01;15:57:35
393;41;2014-10-01;15:59:59
487;34;2014-10-01;16:02:37
487;35;2014-10-01;16:12:01
405;24;2014-10-01;16:19:49
69;51;2014-10-01;16:20:10
106;54;2014-10-01;16:20:48
487;36;2014-10-01;16:21:25
405;25;2014-10-01;16:28:19
487;37;2014-10-01;16:37:02
522;0;2014-10-01;16:40:44
521;2;2014-10-01;16:41:02
522;2;2014-10-01;16:41:08
522;1;2014-10-01;16:41:10
405;26;2014-10-01;16:46:15
25;53;2014-10-01;16:49:32
405;27;2014-10-01;17:10:01
523;0;2014-10-01;17:18:21
524;0;2014-10-01;17:21:07
405;28;2014-10-01;17:27:04
405;29;2014-10-01;17:33:19
25;54;2014-10-01;17:33:23
172;6;2014-10-01;17:47:07
172;7;2014-10-01;17:48:40
405;30;2014-10-01;17:49:32
172;8;2014-10-01;17:53:35
405;31;2014-10-01;18:00:31
405;32;2014-10-01;18:03:47
185;57;2014-10-01;18:04:51
525;0;2014-10-01;18:06:12
405;33;2014-10-01;18:08:46
487;38;2014-10-01;18:13:19
526;0;2014-10-01;18:29:57
526;1;2014-10-01;18:30:47
352;66;2014-10-01;18:37:39
487;39;2014-10-01;18:37:44
6;52;2014-10-01;18:56:07
6;57;2014-10-01;18:57:28
172;33;2014-10-01;19:38:55
417;21;2014-10-01;20:05:23
417;23;2014-10-01;20:06:56
417;22;2014-10-01;20:10:42
417;20;2014-10-01;20:11:07
417;24;2014-10-01;21:08:13
417;25;2014-10-01;21:08:18
417;26;2014-10-01;21:08:27
417;27;2014-10-01;21:08:30
417;32;2014-10-01;21:08:35
417;31;2014-10-01;21:08:48
417;33;2014-10-01;21:09:19
417;29;2014-10-01;21:10:21
417;30;2014-10-01;21:10:25
417;28;2014-10-01;21:10:44
284;66;2014-10-02;01:21:37
205;53;2014-10-02;02:05:02
205;54;2014-10-02;02:10:53
30;64;2014-10-02;02:16:03
205;55;2014-10-02;02:17:15
30;65;2014-10-02;02:17:28
205;56;2014-10-02;02:20:59
366;14;2014-10-02;02:59:34
366;15;2014-10-02;03:06:33
376;50;2014-10-02;03:10:18
303;53;2014-10-02;03:12:43
97;66;2014-10-02;03:12:56
366;16;2014-10-02;03:14:24
129;14;2014-10-02;03:17:41
501;11;2014-10-02;03:18:20
296;52;2014-10-02;03:18:50
296;66;2014-10-02;03:18:58
303;54;2014-10-02;03:23:17
366;17;2014-10-02;03:26:13
129;15;2014-10-02;03:26:44
114;52;2014-10-02;03:26:57
366;18;2014-10-02;03:31:32
129;16;2014-10-02;03:33:39
129;17;2014-10-02;03:43:53
6;53;2014-10-02;03:47:42
303;55;2014-10-02;03:51:49
303;56;2014-10-02;03:54:47
501;12;2014-10-02;03:54:58
3;52;2014-10-02;03:55:48
6;54;2014-10-02;03:58:36
3;53;2014-10-02;03:58:45
6;55;2014-10-02;03:58:49
6;56;2014-10-02;03:58:51
6;66;2014-10-02;03:59:20
501;13;2014-10-02;03:59:37
246;17;2014-10-02;04:02:28
3;54;2014-10-02;04:25:05
12;52;2014-10-02;04:26:16
129;18;2014-10-02;05:18:37
129;19;2014-10-02;05:59:27
248;1;2014-10-02;06:08:33
16;57;2014-10-02;06:09:56
248;2;2014-10-02;06:12:09
129;20;2014-10-02;06:26:47
411;43;2014-10-02;06:46:15
501;14;2014-10-02;06:57:33
366;19;2014-10-02;07:03:17
41;54;2014-10-02;07:06:24
41;55;2014-10-02;07:06:47
41;56;2014-10-02;07:06:50
527;1;2014-10-02;07:59:41
42;66;2014-10-02;08:24:09
527;3;2014-10-02;08:33:06
456;9;2014-10-02;08:34:17
65;52;2014-10-02;08:50:38
527;4;2014-10-02;08:52:11
411;45;2014-10-02;08:52:41
527;5;2014-10-02;08:52:42
487;40;2014-10-02;08:54:52
487;41;2014-10-02;08:57:53
65;57;2014-10-02;09:00:18
487;42;2014-10-02;09:06:44
65;59;2014-10-02;09:08:46
65;60;2014-10-02;09:08:53
65;62;2014-10-02;09:08:57
65;63;2014-10-02;09:09:04
487;43;2014-10-02;09:28:22
411;47;2014-10-02;09:28:50
527;6;2014-10-02;09:31:47
527;7;2014-10-02;09:32:34
456;10;2014-10-02;09:32:42
527;8;2014-10-02;09:33:49
527;9;2014-10-02;09:34:42
487;44;2014-10-02;09:37:59
81;39;2014-10-02;09:39:52
81;40;2014-10-02;09:40:57
81;41;2014-10-02;09:41:01
16;58;2014-10-02;09:42:53
176;66;2014-10-02;09:44:59
3;55;2014-10-02;09:45:00
176;65;2014-10-02;09:45:06
411;49;2014-10-02;09:45:48
3;56;2014-10-02;09:51:19
456;11;2014-10-02;09:53:24
527;10;2014-10-02;10:04:45
527;11;2014-10-02;10:06:27
528;0;2014-10-02;10:11:15
528;3;2014-10-02;10:11:18
528;6;2014-10-02;10:11:21
528;8;2014-10-02;10:11:35
528;17;2014-10-02;10:12:00
16;59;2014-10-02;10:16:10
456;12;2014-10-02;10:25:41
487;45;2014-10-02;10:27:23
456;13;2014-10-02;10:27:40
272;53;2014-10-02;10:27:41
456;18;2014-10-02;10:27:48
272;54;2014-10-02;10:28:57
272;55;2014-10-02;10:29:02
3;57;2014-10-02;10:29:03
272;61;2014-10-02;10:29:08
272;66;2014-10-02;10:29:16
255;35;2014-10-02;10:31:36
3;58;2014-10-02;10:37:32
501;15;2014-10-02;10:38:41
501;16;2014-10-02;10:39:18
527;12;2014-10-02;10:41:13
527;13;2014-10-02;10:42:02
123;52;2014-10-02;10:53:26
527;14;2014-10-02;10:55:27
527;15;2014-10-02;10:56:53
411;52;2014-10-02;11:01:18
527;16;2014-10-02;11:07:33
3;59;2014-10-02;11:10:42
456;14;2014-10-02;11:13:10
527;17;2014-10-02;11:14:02
487;46;2014-10-02;11:15:46
411;57;2014-10-02;11:21:44
527;18;2014-10-02;11:23:16
123;53;2014-10-02;11:29:26
100;42;2014-10-02;11:30:17
100;51;2014-10-02;11:32:27
100;66;2014-10-02;11:32:48
456;15;2014-10-02;11:32:49
92;52;2014-10-02;11:35:31
527;19;2014-10-02;11:40:17
3;60;2014-10-02;11:40:31
272;58;2014-10-02;11:41:10
272;64;2014-10-02;11:41:50
272;56;2014-10-02;11:41:57
16;60;2014-10-02;11:42:22
10;52;2014-10-02;11:43:22
10;57;2014-10-02;11:44:04
92;53;2014-10-02;11:50:14
527;20;2014-10-02;11:51:14
527;21;2014-10-02;11:52:15
3;61;2014-10-02;11:52:15
527;22;2014-10-02;11:53:58
123;54;2014-10-02;11:54:50
123;55;2014-10-02;11:55:32
15;59;2014-10-02;11:57:36
15;60;2014-10-02;11:57:43
15;52;2014-10-02;11:57:52
15;57;2014-10-02;11:58:17
15;62;2014-10-02;11:58:26
15;63;2014-10-02;11:58:38
499;33;2014-10-02;11:59:44
3;62;2014-10-02;12:03:18
276;53;2014-10-02;12:03:47
527;23;2014-10-02;12:06:33
186;52;2014-10-02;12:07:36
186;59;2014-10-02;12:07:56
276;57;2014-10-02;12:09:15
92;54;2014-10-02;12:11:32
276;59;2014-10-02;12:12:17
3;63;2014-10-02;12:14:08
276;60;2014-10-02;12:15:30
186;66;2014-10-02;12:18:54
527;24;2014-10-02;12:19:25
255;36;2014-10-02;12:20:58
529;0;2014-10-02;12:24:35
527;25;2014-10-02;12:25:10
529;1;2014-10-02;12:26:37
276;62;2014-10-02;12:27:21
3;64;2014-10-02;12:27:33
529;2;2014-10-02;12:28:19
527;26;2014-10-02;12:29:53
3;65;2014-10-02;12:30:47
255;37;2014-10-02;12:33:38
527;27;2014-10-02;12:38:45
276;63;2014-10-02;12:45:24
123;56;2014-10-02;12:46:45
123;58;2014-10-02;12:47:00
527;28;2014-10-02;12:49:58
96;53;2014-10-02;12:50:13
527;29;2014-10-02;12:52:22
3;66;2014-10-02;12:53:40
92;55;2014-10-02;12:57:45
96;54;2014-10-02;12:58:15
96;55;2014-10-02;12:58:40
96;56;2014-10-02;12:58:52
96;57;2014-10-02;12:58:59
92;56;2014-10-02;13:00:22
529;3;2014-10-02;13:00:55
527;30;2014-10-02;13:01:38
529;4;2014-10-02;13:03:25
529;5;2014-10-02;13:03:47
16;61;2014-10-02;13:07:07
527;31;2014-10-02;13:07:53
527;32;2014-10-02;13:09:19
529;6;2014-10-02;13:20:07
529;7;2014-10-02;13:22:07
103;52;2014-10-02;13:31:09
529;8;2014-10-02;13:34:02
529;9;2014-10-02;13:39:51
527;33;2014-10-02;13:40:57
10;59;2014-10-02;13:41:56
92;57;2014-10-02;13:43:35
529;18;2014-10-02;13:55:10
529;10;2014-10-02;13:55:33
529;17;2014-10-02;13:55:44
92;58;2014-10-02;13:56:22
399;43;2014-10-02;13:57:25
103;53;2014-10-02;14:01:25
163;52;2014-10-02;14:10:52
399;44;2014-10-02;14:11:27
487;47;2014-10-02;14:11:31
16;63;2014-10-02;14:15:03
205;57;2014-10-02;14:16:46
103;54;2014-10-02;14:22:28
163;53;2014-10-02;14:24:40
1;66;2014-10-02;14:29:01
163;54;2014-10-02;14:29:05
1;52;2014-10-02;14:29:24
1;53;2014-10-02;14:29:42
163;66;2014-10-02;14:30:39
92;59;2014-10-02;14:32:37
92;60;2014-10-02;14:33:30
103;55;2014-10-02;14:42:08
196;52;2014-10-02;14:43:05
360;52;2014-10-02;14:43:06
360;53;2014-10-02;14:44:13
103;66;2014-10-02;14:44:32
103;56;2014-10-02;14:44:52
360;54;2014-10-02;14:47:05
60;44;2014-10-02;14:48:32
60;61;2014-10-02;14:50:34
360;55;2014-10-02;14:53:07
360;56;2014-10-02;14:55:24
158;57;2014-10-02;14:58:56
10;60;2014-10-02;15:03:11
112;25;2014-10-02;15:03:36
123;65;2014-10-02;15:07:34
530;0;2014-10-02;15:09:11
530;52;2014-10-02;15:10:03
16;64;2014-10-02;15:11:27
16;65;2014-10-02;15:13:33
10;62;2014-10-02;15:15:52
112;26;2014-10-02;15:16:55
360;57;2014-10-02;15:18:57
360;58;2014-10-02;15:19:28
96;66;2014-10-02;15:23:19
360;59;2014-10-02;15:24:11
360;60;2014-10-02;15:26:27
360;61;2014-10-02;15:26:38
31;62;2014-10-02;15:27:40
529;11;2014-10-02;15:42:30
103;57;2014-10-02;15:42:54
10;63;2014-10-02;15:46:06
112;27;2014-10-02;15:48:16
92;61;2014-10-02;15:53:34
360;62;2014-10-02;15:56:20
360;63;2014-10-02;15:56:55
360;64;2014-10-02;15:57:40
360;65;2014-10-02;15:59:14
92;62;2014-10-02;16:02:39
103;58;2014-10-02;16:06:00
92;63;2014-10-02;16:14:22
246;18;2014-10-02;16:19:23
360;66;2014-10-02;16:22:57
205;65;2014-10-02;16:25:26
92;64;2014-10-02;16:27:56
529;12;2014-10-02;16:31:59
529;13;2014-10-02;16:33:03
529;16;2014-10-02;16:35:09
92;65;2014-10-02;16:35:32
526;2;2014-10-02;16:38:32
531;0;2014-10-02;16:41:49
171;57;2014-10-02;16:43:49
92;66;2014-10-02;16:46:03
532;0;2014-10-02;16:52:24
532;1;2014-10-02;16:53:36
171;58;2014-10-02;16:54:41
532;2;2014-10-02;16:59:38
529;14;2014-10-02;17:04:31
171;59;2014-10-02;17:05:02
375;58;2014-10-02;17:08:36
112;28;2014-10-02;17:11:17
112;29;2014-10-02;17:17:07
529;15;2014-10-02;17:19:06
532;3;2014-10-02;17:24:56
171;60;2014-10-02;17:25:11
171;61;2014-10-02;17:32:49
532;4;2014-10-02;17:34:45
532;5;2014-10-02;17:36:09
51;53;2014-10-02;17:38:00
1;54;2014-10-02;17:46:51
362;53;2014-10-02;17:51:54
171;62;2014-10-02;17:52:40
1;55;2014-10-02;17:56:11
51;54;2014-10-02;17:58:05
1;56;2014-10-02;17:58:58
1;57;2014-10-02;17:59:36
1;58;2014-10-02;18:00:27
278;52;2014-10-02;18:00:52
123;61;2014-10-02;18:08:51
1;61;2014-10-02;18:09:23
196;53;2014-10-02;18:09:25
1;65;2014-10-02;18:09:30
529;19;2014-10-02;18:10:38
362;54;2014-10-02;18:14:48
362;55;2014-10-02;18:15:31
362;56;2014-10-02;18:15:42
362;57;2014-10-02;18:16:22
46;53;2014-10-02;18:18:29
250;52;2014-10-02;18:19:06
250;53;2014-10-02;18:20:35
250;54;2014-10-02;18:21:41
250;55;2014-10-02;18:22:28
461;65;2014-10-02;18:22:47
250;56;2014-10-02;18:22:51
250;59;2014-10-02;18:23:13
250;57;2014-10-02;18:23:16
362;58;2014-10-02;18:23:38
250;58;2014-10-02;18:23:47
250;60;2014-10-02;18:24:11
250;61;2014-10-02;18:24:41
250;62;2014-10-02;18:25:33
250;63;2014-10-02;18:26:08
250;64;2014-10-02;18:26:49
250;65;2014-10-02;18:27:01
362;66;2014-10-02;18:27:16
362;92;2014-10-02;18:27:46
362;81;2014-10-02;18:28:00
362;82;2014-10-02;18:28:04
362;83;2014-10-02;18:28:11
46;57;2014-10-02;18:32:03
113;66;2014-10-02;18:33:29
46;59;2014-10-02;18:33:40
46;60;2014-10-02;18:34:53
354;60;2014-10-02;18:44:34
354;62;2014-10-02;18:44:39
354;61;2014-10-02;18:44:41
349;66;2014-10-02;18:52:48
46;62;2014-10-02;18:55:34
46;54;2014-10-02;18:55:58
46;50;2014-10-02;19:00:17
112;30;2014-10-02;20:52:42
112;31;2014-10-02;21:13:25
112;32;2014-10-02;21:18:46
455;38;2014-10-03;03:39:29
103;65;2014-10-03;03:44:02
311;47;2014-10-03;03:47:33
54;66;2014-10-03;03:55:00
54;52;2014-10-03;03:55:12
362;59;2014-10-03;04:23:37
387;13;2014-10-03;04:31:25
387;12;2014-10-03;04:32:11
387;11;2014-10-03;04:32:12
163;57;2014-10-03;04:36:37
163;59;2014-10-03;04:45:34
411;59;2014-10-03;05:22:43
362;60;2014-10-03;05:29:42
362;61;2014-10-03;05:38:08
362;62;2014-10-03;05:39:17
362;63;2014-10-03;05:47:35
411;60;2014-10-03;05:52:43
246;19;2014-10-03;06:05:16
533;0;2014-10-03;06:18:44
411;62;2014-10-03;06:22:27
15;58;2014-10-03;06:23:27
419;46;2014-10-03;06:31:55
411;63;2014-10-03;06:38:22
411;64;2014-10-03;07:01:04
411;53;2014-10-03;07:05:51
411;54;2014-10-03;07:12:11
411;44;2014-10-03;07:13:11
246;30;2014-10-03;08:15:37
534;0;2014-10-03;08:19:57
527;34;2014-10-03;08:21:14
534;1;2014-10-03;08:22:04
527;35;2014-10-03;08:28:50
527;36;2014-10-03;08:32:19
527;37;2014-10-03;08:38:08
411;46;2014-10-03;09:07:29
528;51;2014-10-03;09:18:33
528;20;2014-10-03;09:19:05
528;28;2014-10-03;09:19:12
528;31;2014-10-03;09:19:18
527;38;2014-10-03;09:20:48
527;39;2014-10-03;09:40:16
527;40;2014-10-03;09:45:22
411;48;2014-10-03;09:46:39
411;50;2014-10-03;09:47:40
527;41;2014-10-03;09:48:02
25;56;2014-10-03;09:50:48
25;57;2014-10-03;09:50:58
456;16;2014-10-03;09:53:16
527;42;2014-10-03;09:55:40
527;43;2014-10-03;09:56:01
25;59;2014-10-03;09:58:40
25;60;2014-10-03;09:59:16
449;9;2014-10-03;09:59:44
535;0;2014-10-03;10:01:30
535;1;2014-10-03;10:02:01
535;2;2014-10-03;10:03:29
297;52;2014-10-03;10:05:02
86;52;2014-10-03;10:14:38
379;52;2014-10-03;10:19:52
379;53;2014-10-03;10:20:02
123;57;2014-10-03;10:24:03
297;53;2014-10-03;10:28:20
297;54;2014-10-03;10:39:24
456;17;2014-10-03;10:39:27
411;55;2014-10-03;10:46:01
411;56;2014-10-03;10:49:19
123;59;2014-10-03;10:51:09
297;55;2014-10-03;11:04:52
487;48;2014-10-03;11:07:11
297;56;2014-10-03;11:09:27
487;49;2014-10-03;11:16:39
487;50;2014-10-03;11:26:32
411;51;2014-10-03;11:33:50
324;52;2014-10-03;11:36:16
324;53;2014-10-03;11:37:00
324;54;2014-10-03;11:37:06
324;55;2014-10-03;11:39:33
324;57;2014-10-03;11:39:36
324;59;2014-10-03;11:39:50
324;60;2014-10-03;11:40:01
324;62;2014-10-03;11:40:06
324;63;2014-10-03;11:40:07
324;67;2014-10-03;11:40:14
324;69;2014-10-03;11:40:31
481;5;2014-10-03;11:50:32
481;6;2014-10-03;11:50:43
411;58;2014-10-03;11:53:53
158;58;2014-10-03;12:01:19
487;51;2014-10-03;12:06:10
297;57;2014-10-03;12:06:48
527;44;2014-10-03;12:11:42
158;59;2014-10-03;12:16:08
297;58;2014-10-03;12:17:22
527;45;2014-10-03;12:18:52
527;46;2014-10-03;12:24:48
123;60;2014-10-03;12:30:51
527;47;2014-10-03;12:33:18
100;39;2014-10-03;12:36:07
297;66;2014-10-03;12:38:10
10;53;2014-10-03;12:39:54
113;53;2014-10-03;12:40:26
100;40;2014-10-03;12:47:28
527;48;2014-10-03;12:49:00
123;64;2014-10-03;12:59:55
527;49;2014-10-03;13:00:59
123;62;2014-10-03;13:02:45
158;60;2014-10-03;13:03:52
527;50;2014-10-03;13:05:27
527;51;2014-10-03;13:13:24
527;52;2014-10-03;13:14:31
527;53;2014-10-03;13:19:47
527;54;2014-10-03;13:24:17
106;55;2014-10-03;13:25:35
106;56;2014-10-03;13:31:19
527;55;2014-10-03;13:32:34
527;56;2014-10-03;13:35:01
527;57;2014-10-03;13:41:44
527;58;2014-10-03;13:46:09
195;50;2014-10-03;13:52:09
527;59;2014-10-03;13:53:08
278;53;2014-10-03;13:58:34
195;51;2014-10-03;14:00:15
195;52;2014-10-03;14:06:24
123;63;2014-10-03;14:10:51
278;54;2014-10-03;14:12:14
195;53;2014-10-03;14:16:05
278;55;2014-10-03;14:18:07
278;56;2014-10-03;14:20:14
278;57;2014-10-03;14:20:21
387;2;2014-10-03;14:26:31
195;54;2014-10-03;14:27:12
18;52;2014-10-03;14:28:53
195;55;2014-10-03;14:37:04
195;56;2014-10-03;14:39:23
481;12;2014-10-03;14:39:58
481;8;2014-10-03;14:40:18
18;53;2014-10-03;14:41:40
278;58;2014-10-03;14:43:42
18;54;2014-10-03;14:45:23
278;59;2014-10-03;14:51:09
18;55;2014-10-03;14:54:03
387;3;2014-10-03;14:55:05
95;52;2014-10-03;14:56:44
387;4;2014-10-03;14:57:43
387;5;2014-10-03;14:58:49
18;56;2014-10-03;14:59:33
536;0;2014-10-03;14:59:58
18;57;2014-10-03;15:00:18
12;53;2014-10-03;15:06:54
186;53;2014-10-03;15:09:19
103;59;2014-10-03;15:11:18
18;58;2014-10-03;15:13:02
186;54;2014-10-03;15:13:19
387;6;2014-10-03;15:14:53
387;7;2014-10-03;15:16:53
186;57;2014-10-03;15:17:42
537;0;2014-10-03;15:21:16
537;1;2014-10-03;15:22:27
187;66;2014-10-03;15:23:31
18;59;2014-10-03;15:23:36
537;2;2014-10-03;15:25:46
387;8;2014-10-03;15:26:39
387;9;2014-10-03;15:28:34
93;53;2014-10-03;15:29:21
278;60;2014-10-03;15:29:45
297;59;2014-10-03;15:31:43
223;52;2014-10-03;15:31:49
186;55;2014-10-03;15:38:10
93;54;2014-10-03;15:39:15
124;3;2014-10-03;15:49:46
93;55;2014-10-03;15:50:30
25;61;2014-10-03;15:54:47
25;62;2014-10-03;15:56:14
86;53;2014-10-03;15:57:13
297;60;2014-10-03;15:57:15
12;54;2014-10-03;15:58:38
93;56;2014-10-03;15:59:21
195;57;2014-10-03;15:59:53
95;53;2014-10-03;16:00:35
95;54;2014-10-03;16:00:58
95;57;2014-10-03;16:01:47
223;53;2014-10-03;16:03:24
103;60;2014-10-03;16:03:34
46;55;2014-10-03;16:07:07
86;54;2014-10-03;16:10:03
278;61;2014-10-03;16:12:17
223;54;2014-10-03;16:15:55
113;54;2014-10-03;16:19:41
278;62;2014-10-03;16:22:34
29;57;2014-10-03;16:23:41
29;59;2014-10-03;16:23:44
29;60;2014-10-03;16:23:49
29;62;2014-10-03;16:23:53
29;63;2014-10-03;16:23:55
246;20;2014-10-03;16:25:44
86;55;2014-10-03;16:26:38
86;56;2014-10-03;16:27:28
46;56;2014-10-03;16:30:35
103;61;2014-10-03;16:33:25
223;55;2014-10-03;16:34:24
